run_id,axis,variant,k,seed,n_terms,n_common_vocab,cv,mean_js_to_matched_ref,mean_top10_overlap_with_ref,op_first,op_last,op_delta,op_monotone_decline,inst_first,inst_last,inst_delta,crossover_last_period,tech_delta,meta_delta,corr_with_thesis_table,max_abs_dev_pp,operational|2007-2014,operational|2015-2018,operational|2019-2022,operational|2023-2026,institutional|2007-2014,institutional|2015-2018,institutional|2019-2022,institutional|2023-2026,technology|2007-2014,technology|2015-2018,technology|2019-2022,technology|2023-2026,meta|2007-2014,meta|2015-2018,meta|2019-2022,meta|2023-2026
C_no_domain_stop_s13,C_prepro,no_domain_stop,12,13,5517,4862,0.38756748471496033,0.5225965976715088,0.3333333333333333,25.404713411080593,18.620770817165067,-6.783942593915526,False,44.79768016920691,51.0282150872816,6.230534918074689,True,-4.279294022110967,4.832702091528064,0.4823132083208215,33.495286588919406,25.404713411080593,29.40958633640548,15.604172464340484,18.620770817165067,44.79768016920691,54.49769253511476,60.435944639373496,51.0282150872816,29.787053245915256,13.305309385723376,18.680442559064733,25.50775922380429,0.010554330886710279,2.78741013531544,5.279442101471229,4.843256422414774
C_no_domain_stop_s42,C_prepro,no_domain_stop,12,42,5517,4862,0.35774151271287563,0.5000042368968328,0.35833333333333334,41.6753721870009,13.20273318240576,-28.472639004595145,False,31.48270024712474,50.91989070038684,19.437190453262097,True,0.9080710121111224,8.127375640113618,0.7649603019872239,22.948109181397335,41.6753721870009,47.790986698473716,26.051890818602665,13.20273318240576,31.48270024712474,23.750866139616846,39.407033199018365,50.91989070038684,26.598405302956962,24.968668988203717,27.996479930411116,27.506476315068085,0.24352504836618513,3.4894756396897724,6.544597733979268,8.370900688479804
C_no_domain_stop_s7,C_prepro,no_domain_stop,12,7,5517,4862,0.3567381401843866,0.4997768501440684,0.325,68.79899092391497,37.41398947653731,-31.38500144737766,True,20.636146080596518,43.372854152073614,22.736708071477096,True,8.648295488516546,0.0,0.9686362406216356,14.853684878492235,68.79899092391497,60.20496881523286,43.83062952813715,37.41398947653731,20.636146080596518,32.67523035457998,45.153684878492236,43.372854152073614,10.564861254260904,7.119799872943985,11.015686641654208,19.21315674277745,0.0,0.0,0.0,0.0
C_unigrams_s13,C_prepro,unigrams,12,13,3596,3455,0.3545493208628576,0.49844613174597424,0.225,53.5094679493947,40.064233303068406,-13.445234646326291,True,34.94175400137465,33.393935311498055,-1.5478186898765927,False,4.973558804044844,10.019493864903476,0.959850296568408,9.641754001374647,53.5094679493947,51.510258443995546,46.214574289487146,40.064233303068406,34.94175400137465,35.37438365914568,31.05959845057643,33.393935311498055,9.705889111986227,10.808572205296514,15.643063075476677,14.679447916031071,1.8428885035367177,2.3067866444398533,7.0827633103342835,11.862382368440194
C_unigrams_s42,C_prepro,unigrams,12,42,3596,3455,0.43582761290180433,0.5471825699011484,0.16666666666666666,35.234551499585606,28.514908271006334,-6.719643228579272,False,33.9056653045797,30.714223991367362,-3.191441313212337,True,-1.9086580371928612,11.819741199182468,0.8672822011735484,23.665448500414392,35.234551499585606,48.34274776785605,41.38203719421452,28.514908271006334,33.9056653045797,28.868176953146758,29.182428532326917,30.714223991367362,30.813870900237816,21.719610283980728,27.205538524390754,28.905212863044955,0.045912669035412065,1.069467045708734,2.229997600427143,11.86565386821788
C_unigrams_s7,C_prepro,unigrams,12,7,3596,3455,0.4075187522451855,0.4952698250611623,0.25833333333333336,38.087496863954584,25.519987953104344,-12.56750891085024,False,39.561205600936475,42.540891673521244,2.9796860725847694,True,1.9704456350685433,7.617376849752113,0.8179735376298357,20.812503136045414,38.087496863954584,41.67514784354353,30.063833995106204,25.519987953104344,39.561205600936475,34.94817294547829,44.656487532516216,42.540891673521244,21.567779831032873,20.462821385935968,19.47764034758115,23.538225466101416,0.7835170576678744,2.913858589308802,5.802040161264207,8.400893907419988
C_vocab_loose_s13,C_prepro,vocab_loose,12,13,10148,5002,0.3525617679027953,0.5214641665418943,0.1166666666666667,51.345279968730516,28.304900386469473,-23.040379582261043,False,45.44848953701148,48.16171124646,2.7132217094485185,True,4.976199664137463,15.350954774013793,0.8904421137431707,20.148489537011482,51.345279968730516,67.07341176267619,49.86512565971579,28.304900386469473,45.44848953701148,29.761107132344478,41.610219928160305,48.16171124646,1.3004082241119854,1.3399992963331897,5.147073159658046,6.2766078882494485,1.9058227579989762,1.82548238891286,3.3775792273041185,17.25677753201277
C_vocab_loose_s42,C_prepro,vocab_loose,12,42,10148,5002,0.3666450820590037,0.5389977917075157,0.09166666666666667,59.4740725975195,34.67995930322445,-24.79411329429505,False,22.408919716175056,41.345123473414944,18.936203757239888,True,4.291864918417332,1.5660407689703484,0.978359770188074,8.373488550488805,59.4740725975195,65.72599784374688,42.7466978920711,34.67995930322445,22.408919716175056,27.05924831898301,38.673488550488806,41.345123473414944,16.291869341390942,5.815713304982637,13.3383672312185,20.583734259808274,1.8251376772241201,1.3990427286626073,5.241445570176842,3.3911784461944685
C_vocab_loose_s7,C_prepro,vocab_loose,12,7,10148,5002,0.39629535185504067,0.5165535335739454,0.13333333333333336,49.53613244491255,36.72533353382619,-12.810798911086366,False,46.361480767306304,38.10680661769841,-8.254674149607894,True,3.3232357814123743,17.742235687200036,0.8271468857622979,21.061480767306303,49.53613244491255,52.51502214136053,40.527822091624124,36.72533353382619,46.361480767306304,41.51693015774981,48.4258956511298,38.10680661769841,0.6978896226731497,3.056000224169111,5.852013208540383,4.021125404085524,3.4044962997541006,2.9120467565371655,5.194265302173638,21.146731986954137
C_vocab_strict_s13,C_prepro,vocab_strict,12,13,2465,2465,0.35327600983867063,0.5009114121397337,0.26666666666666666,67.22201511007975,27.696267952448277,-39.52574715763147,True,15.907551927072442,45.91202601120585,30.004474084133413,True,9.521282920104571,0.0,0.9273003853299177,13.645606357104654,67.22201511007975,52.5718453313857,35.354393642895346,27.696267952448277,15.907551927072442,29.0461885627883,38.00770832013869,45.91202601120585,16.870425778931043,18.38196503391373,26.637897167691133,26.391708699035615,0.0,0.0,0.0,0.0
C_vocab_strict_s42,C_prepro,vocab_strict,12,42,2465,2465,0.37150347526734034,0.5079262256622314,0.25833333333333336,29.322073104473628,13.508977625792795,-15.813095478680832,False,46.429473760933135,44.95770189227339,-1.4717718686597436,True,14.211706740638867,3.0731638008546724,0.6910606149255764,29.57792689552637,29.322073104473628,44.54016039209819,29.56830805851496,13.508977625792795,46.429473760933135,32.28078674801509,44.74300285949236,44.95770189227339,23.981740130451122,19.026179803313426,20.55594989956363,38.19344687108999,0.26671141580057645,4.15287241083206,5.132738081803028,3.339875216655249
C_vocab_strict_s7,C_prepro,vocab_strict,12,7,2465,2465,0.37849589515141696,0.505415789783001,0.25,54.53153168067123,25.459767581264714,-29.071764099406515,False,32.967857360745256,50.78519243208272,17.81733507133746,True,11.254433768696499,0.0,0.9495240745633432,15.085192432082714,54.53153168067123,59.04514202295103,42.13583081668831,25.459767581264714,32.967857360745256,28.115686877008557,39.66304469020138,50.78519243208272,12.500608261386029,12.83916895970833,18.20112350395195,23.755042030082528,0.0,0.0,0.0,0.0
