doc_id,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,authors,year,title
doc077,0.021697217598557472,0.00020885879348497838,0.00020886299898847938,0.044535018503665924,0.38502252101898193,0.016673212870955467,0.00020886592392344028,0.00020885956473648548,0.4268546998500824,0.024449743330478668,0.07972335815429688,0.0002088504406856373,Musolino et al.,2022,EMERGING ICT AND PORT COMMUNITY SYSTEMS A SURVEY OF SCIENTIFIC LITERATURE
doc078,0.00016457834863103926,0.0569840669631958,0.02106161043047905,0.018881244584918022,0.00016456008597742766,0.03749258071184158,0.60160893201828,0.18997402489185333,0.07317465543746948,0.0001645563606871292,0.00016455788863822818,0.00016455208242405206,N. Kapidani e E. Kočan,2015,Implementation of national maritime single window in Montenegro
doc079,0.00010027524695033208,0.06240588799118996,0.010079202242195606,0.017802733927965164,0.0001002676654024981,0.00010027808457380161,0.6535484790802002,0.17755582928657532,0.06003546342253685,0.00010027760436059907,0.018070990219712257,0.00010028717952081934,N. Kapidani et al.,2021,Establishing a National Maritime Single Window in Small Coastal Countries
doc080,9.833200601860881e-05,0.040208540856838226,0.494393527507782,0.029110625386238098,9.834058437263593e-05,9.83285644906573e-05,0.008915554732084274,0.011416004039347172,0.3992651104927063,9.83258942142129e-05,0.01619894802570343,9.834252705331892e-05,Nabais et al.,2018,Computational Framework for Port Community Systems towards Synchromodal Freight Networks
doc081,0.14644041657447815,0.0973614901304245,3.882233067997731e-05,0.1044766753911972,0.2612316608428955,0.2864541709423065,3.882104647345841e-05,3.882394594256766e-05,0.003028534585610032,0.03455125540494919,0.05913475900888443,0.007204394321888685,Nasser et al.,2025,Blockchain technology in maritime single window and port community systems A bibliometric analysis
doc082,0.0615956075489521,0.031864047050476074,0.0839039757847786,0.006864536087960005,0.15365904569625854,7.842713966965675e-05,7.842882769182324e-05,0.007554113399237394,7.842937338864431e-05,0.08073856681585312,0.5735064744949341,7.843423372833058e-05,Nguyen e Pham,2026,Assessing the impact of digital transformation on port efficiency and market positioning in Southeas
doc083,0.05211634933948517,0.0001298171846428886,0.00012977744336239994,0.0321066677570343,0.00012977985898032784,0.00012978191080037504,0.49923035502433777,0.24747014045715332,0.16816790401935577,0.0001297807029914111,0.0001297847629757598,0.0001297729613725096,Niculescu e Minea,2016,Developing a Single Window Integrated Platform for Multimodal Transport Management and Logistics
doc084,0.011885092593729496,0.12398329377174377,0.04152540862560272,0.047459427267313004,7.310623914236203e-05,7.31041727703996e-05,0.041501760482788086,7.310468936339021e-05,0.6318333148956299,0.022986313328146935,0.061345115303993225,0.01726091280579567,Nota et al.,2018,A service-oriented approach to modeling and performance analysis of Port Community Systems
doc085,0.14785145223140717,0.4135098159313202,0.034925203770399094,4.0208724385593086e-05,0.17935390770435333,4.020745836896822e-05,0.08221326768398285,0.022904325276613235,4.020843334728852e-05,4.021044878754765e-05,0.11402212828397751,0.0050590746104717255,Novaes Mathias et al.,2026,"Maritime logbooks as strategic infrastructure Policy, technology, and the future of port operations"
doc086,0.00014982152788434178,0.04953208565711975,0.015497011132538319,0.14819566905498505,0.0001498224155511707,0.0644550770521164,0.16030864417552948,0.021084874868392944,0.29166534543037415,0.00014981334970798343,0.2447269707918167,0.004084882326424122,Osório et al.,2013,Enterprise collaboration network for transport and logistics services
doc087,0.06446176767349243,0.10180213302373886,4.625375004252419e-05,0.03735130652785301,4.6254805056378245e-05,0.2831156551837921,0.21598628163337708,0.03818530589342117,0.11375842243432999,0.032521095126867294,0.11267920583486557,4.6254430344561115e-05,Pagano et al.,2022,C-Ports A proposal for a comprehensive standardization and implementation plan of digital services
doc088,0.34875741600990295,0.03756653890013695,0.20190854370594025,0.028544992208480835,0.011953877285122871,0.06448587030172348,0.15081200003623962,0.10588637739419937,0.022907625883817673,6.668183050351217e-05,0.027043519541621208,6.6681946918834e-05,Pahl,2024,Just-in-Time Port Call Optimization Challenges and IT-Systems
doc089,0.012605223804712296,0.16571159660816193,0.026464279741048813,0.12517859041690826,0.00015513692051172256,0.008420998230576515,0.21854804456233978,0.057113632559776306,0.38533708453178406,0.00015512756363023072,0.00015513655671384186,0.00015513019752688706,Petsios e Stylios,2014,A collaborative IT network for three adriatic maritime ports
doc090,0.10912307351827621,0.027177562937140465,0.003336572088301182,0.03547798842191696,4.586873546941206e-05,4.5869914174545556e-05,0.09156778454780579,0.5999611616134644,0.06749118864536285,4.587100193020888e-05,0.06568112969398499,4.587051080306992e-05,Peynirci,2023,The rise of emerging technologies A quantitative-based research on “maritime single window” in Turk
doc091,0.04259483143687248,7.014223956502974e-05,7.014572474872693e-05,0.7178137302398682,7.014471339061856e-05,7.015177106950432e-05,7.013925642240793e-05,0.01970946602523327,0.036838892847299576,0.03567274287343025,0.13676457107067108,0.010255086235702038,Roumboutsos et al.,2022,"Imitation, co-opetition and open innovation in network industries Cases from ports"
doc092,0.271086186170578,0.029778048396110535,2.885002140828874e-05,0.03857189789414406,2.8850598027929664e-05,0.43538084626197815,2.8851050956291147e-05,0.029107751324772835,0.07965190708637238,2.8861402824986726e-05,0.09628570079803467,0.020022204145789146,Rukanova et al.,2023,Public value creation through voluntary business to government information sharing enabled by digita
doc093,0.044289834797382355,0.00011271517723798752,0.00011268640082562342,0.0706394612789154,0.00011268757953075692,0.00011268379603279755,0.7440900802612305,0.05725240707397461,0.00011269941023783758,0.00011268018715782091,0.00011269942478975281,0.08293935656547546,Rødseth e Kapidani,2017,A taxonomy for single window environments in seaports
doc094,0.00013201130786910653,0.3960854411125183,0.08413951098918915,0.12997329235076904,0.00013200972171034664,0.00013200596731621772,0.1147986575961113,0.06309837847948074,0.00013200963439885527,0.1252737194299698,0.0859709233045578,0.0001320049341302365,S. Aksentijević et al.,2012,Investment analysis of Information Security Management in Croatian seaports
doc095,0.08068531006574631,0.0229902733117342,0.00022585609985981137,0.17004382610321045,0.00022593319590669125,0.00022587103012483567,0.1578199416399002,0.5353121757507324,0.026425516232848167,0.0002258539607282728,0.005593598820269108,0.00022583284589927644,Sakulyeva e Kseniia,2019,The single window mechanism in the field of external sector of the economy
doc096,0.06413070857524872,0.0001407250965712592,0.0001407250383635983,0.00014072118210606277,0.028728215023875237,0.1453671157360077,0.00014070747420191765,0.6717769503593445,0.03234728425741196,0.0568053163588047,0.00014071559417061508,0.00014071572513785213,Sarabia-Jacome et al.,2019,Enabling Industrial Data Space Architecture for Seaport Scenario
doc097,0.040004100650548935,0.02271330915391445,0.17326316237449646,0.2944490909576416,0.12618865072727203,8.264503412647173e-05,8.265036012744531e-05,0.008792740292847157,0.12990964949131012,0.12714749574661255,0.07728388905525208,8.264863572549075e-05,Saragiotis,2019,Business process management in the port sector a literature review
doc098,0.03126455098390579,0.10872825980186462,4.8825782869243994e-05,0.07524080574512482,0.021315922960639,0.5652294158935547,0.02725842408835888,4.8824505938682705e-05,0.1639636605978012,0.006803599186241627,4.8827532737050205e-05,4.8833451728569344e-05,Serra et al.,2022,Application Prospects of Blockchain Technology to Support the Development of Interport Communities
doc099,0.03565805032849312,0.0771729052066803,0.0002985893515869975,0.00029864333919249475,0.00029863641248084605,0.0002987129264511168,0.030234990641474724,0.4681636095046997,0.0002986334729939699,0.0002986841427627951,0.3866799771785736,0.00029863190138712525,Sidorov e Sidorova,2021,The national single window for trade as a trade facilitation tool
doc100,0.08900380879640579,5.517365934792906e-05,5.5172877182485536e-05,0.13041943311691284,5.517563840840012e-05,5.517373574548401e-05,5.517465979210101e-05,0.0639391764998436,0.5092313289642334,0.02651723101735115,0.15539507567882538,0.025218065828084946,Simoni et al.,2022,Group-specific business process improvements via a port community system the case of Rotterdam
doc101,0.36243996024131775,0.01600630208849907,0.00013012252748012543,0.21231915056705475,0.22826837003231049,0.0001301272859564051,0.00013011698320042342,0.00013012766430620104,0.00013012209092266858,0.0001301351876463741,0.18005526065826416,0.00013014435535296798,Sooprayen et al.,2024,Factors for innovation adoption by ports a systematic literature review
doc102,0.12981262803077698,0.07348152250051498,0.022938547655940056,0.07656298577785492,0.09026338905096054,0.00025986460968852043,0.029321296140551567,0.08575902134180069,0.08500545471906662,0.060187336057424545,0.34614813327789307,0.00025985270622186363,Soto et al.,2022,Competitiveness in the classification of port systems
doc103,0.09001738578081131,0.24514338374137878,0.0371917262673378,0.051218483597040176,0.4601268470287323,3.11433759634383e-05,3.114271748927422e-05,3.114261198788881e-05,0.01365312933921814,0.04683797433972359,0.0556863509118557,3.11445546685718e-05,Teixeira et al.,2026,The integration of Artificial Intelligence in seaports' smart gate processes Evidence based on a sy
doc104,0.020435739308595657,3.232011658838019e-05,0.00394570454955101,0.20937995612621307,0.020648492500185966,3.232286690035835e-05,3.232005474274047e-05,0.026150880381464958,0.02991846576333046,0.005422866903245449,0.14268745481967926,0.5413134694099426,Teßmann e Elbert,2022,Multi-sided platforms in competitive B2B networks with varying governmental influence – a taxonomy o
doc105,0.01913345977663994,0.011130617931485176,0.00014693464618176222,0.00014692125841975212,0.00014692649710923433,0.0001469226262997836,0.7474088668823242,0.10566127300262451,0.11563728004693985,0.00014692470722366124,0.00014693175035063177,0.00014692086551804096,Tijan et al.,2018,Integrating maritime national single window with port community system – Case study Croatia
doc106,0.052026357501745224,0.008927512913942337,0.00895310752093792,0.025372708216309547,5.448212687042542e-05,5.448333467938937e-05,0.25295183062553406,0.28790974617004395,0.0718662291765213,5.4482792620547116e-05,0.2917746603488922,5.448419688036665e-05,Tijan et al.,2019,Maritime National Single Window-a prerequisite for sustainable seaport business
doc107,0.1009998619556427,0.04176715016365051,9.512684482615441e-05,0.10038571804761887,9.512580436421558e-05,9.513197437627241e-05,0.10288365930318832,0.35573938488960266,0.24412605166435242,9.512742690276355e-05,0.0536225400865078,9.512335964245722e-05,Tijan et al.,2019,"The single window concept in international trade, transport and seaports"
doc108,0.10114709287881851,0.002122938632965088,0.00010360548185417429,0.07628151029348373,0.00010360922169638798,0.00010359713633079082,0.00010360872693127021,0.00010359899897594005,0.24407123029232025,0.00010359438601881266,0.5756520628929138,0.00010360377200413495,Tijan et al.,2021,The role of port authority in port governance and port community system implementation
doc109,0.039417997002601624,0.043810781091451645,4.591219840222038e-05,4.591346805682406e-05,4.591422475641593e-05,4.5910994231235236e-05,0.0369933657348156,0.07359027117490768,4.5911245251772925e-05,0.016682440415024757,0.7892296314239502,4.591646938933991e-05,Tombak et al.,2025,Advancing Port Sustainability in the Baltic Sea Region A Comparative Analysis Using the SMCC Framew.pdf
doc110,5.049349783803336e-05,0.10957469791173935,0.5675010681152344,0.03977183997631073,0.05015790835022926,5.049245373811573e-05,5.0491718866396695e-05,5.0494607421569526e-05,0.14448422193527222,0.06117132678627968,0.027086637914180756,5.0496098992880434e-05,Tordecilla et al.,2025,Resilient design of hyperconnected multiactor Physical Internet supply chain networks
doc111,0.021283423528075218,0.016572490334510803,8.650171366753057e-05,0.07458716630935669,8.650350355310366e-05,8.651919051771984e-05,0.5945850610733032,0.09117938578128815,0.19189614057540894,8.649877418065444e-05,0.009463918395340443,8.649670780869201e-05,Torlak et al.,2020,Analysis of port community system introduction in Croatian seaports - case study Split
doc112,0.00014399226347450167,0.024704832583665848,0.0001439879706595093,0.10422658920288086,0.003932655788958073,0.0001439859188394621,0.5902090072631836,0.12451384216547012,0.09858284890651703,0.00014400230429600924,0.04119465872645378,0.01205955445766449,Torlak et al.,2020,Port Community System feasibility analysis - Case study Split
doc113,0.00011083671415690333,0.009044499136507511,0.09002913534641266,0.12882833182811737,0.00011083175922976807,0.00011082222044933587,0.03331523388624191,0.09190674126148224,0.21976974606513977,0.3366997539997101,0.08996324986219406,0.00011083769641118124,Tsamboulas et al.,2012,Performance Evaluation for Implementation of Port Community System
doc114,0.09917950630187988,0.09190753847360611,0.00011594589159358293,0.2797096371650696,0.00011594742682063952,0.34460708498954773,0.00011594298121053725,0.00011594317038543522,0.11184534430503845,0.00011593855742830783,0.062137845903635025,0.010033205151557922,Tsiulin et al.,2020,Conceptual Comparison of Port Commmunity System and Blockchain Scenario for Maritime Document Handli
doc115,0.1310209482908249,0.08017393201589584,0.006766755599528551,0.0002075734519166872,0.22024236619472504,0.027043811976909637,0.00020760871120728552,0.03401615098118782,0.00020758123719133437,0.36843612790107727,0.13146957755088806,0.00020756834419444203,Tuñoque-Morante et al.,2024,Bibliometric analysis of the evolution of smart ports and ships trends and challenges
doc116,0.07039815932512283,0.03783942759037018,0.07040564715862274,0.07318267226219177,4.880233609583229e-05,4.8804828111315146e-05,4.8798461648402736e-05,4.879997868556529e-05,0.01670161262154579,0.03197067603468895,0.6992577314376831,4.880320557276718e-05,Utama et al.,2024,Developing a digital transformation maturity model for port assessment in archipelago countries The
doc117,0.08797614276409149,0.01208850834518671,0.40575140714645386,0.05705781280994415,7.703980372752994e-05,7.703615847276524e-05,7.703425217187032e-05,7.703781011514366e-05,0.02129293419420719,0.01333966851234436,0.4021083414554596,7.704134623054415e-05,Utama et al.,2024,The effect of digital adoption and service quality on business sustainability through strategic alli
doc118,0.05361705273389816,0.16145610809326172,0.08234009146690369,0.00014481540711130947,0.0001448201946914196,0.000144809004268609,0.1807764768600464,0.03489172086119652,0.006210011895745993,0.0001448174298275262,0.47998446226119995,0.00014481222024187446,Utomo et al.,2024,National Single Window Focus Area from the Perspective of IT Governance Case Study in Government Se
doc119,9.696039342088625e-05,9.698024223325774e-05,9.697317000245675e-05,0.030874688178300858,9.695131302578375e-05,9.695938933873549e-05,0.3485519587993622,0.30261409282684326,0.3171835243701935,9.696107736090198e-05,9.695759217720479e-05,9.697910718386993e-05,Vaghi e Lucietti,2016,Costs and Benefits of Speeding up Reporting Formalities in Maritime Transport
doc120,0.049182385206222534,0.0025011005345731974,8.810195868136361e-05,0.18263685703277588,8.809973951429129e-05,8.809491555439308e-05,8.810033614281565e-05,8.809727296466008e-05,0.10930363088846207,8.80967709235847e-05,0.655759334564209,8.809684368316084e-05,Vairetti et al.,2019,Facilitating conditions for successful adoption of inter-organizational information systems in seapo
doc121,0.14831183850765228,0.027783822268247604,5.103221701574512e-05,5.103363946545869e-05,5.103026705910452e-05,0.07573726028203964,0.022827675566077232,0.04405162110924721,0.017498239874839783,5.102986688143574e-05,0.6157861948013306,0.04779922589659691,van Donge et al.,2022,Data-driven government Cross-case comparison of data stewardship in data ecosystems
doc122,0.09486759454011917,0.0662723258137703,0.0001498078927397728,0.10041669011116028,0.0001498166093369946,0.000149805739056319,0.00014980998821556568,0.006669905036687851,0.4684269428253174,0.0001498001511208713,0.26244762539863586,0.00014981026470195502,Vieira et al.,2015,The Rationalization of Port Logistics Activities A Study at Port of Santos (Brazil)
doc123,0.09751935303211212,0.16475909948349,0.0872640609741211,0.00010690099588828161,0.00010690262570278719,0.0001069047866621986,0.09506256133317947,0.3741222023963928,0.17356830835342407,0.007169852964580059,0.00010690758062992245,0.00010690346243791282,Yusuf,2023,Implementation inaportnet in Service One Stop Integrated at Dumai Port by PT. Andalas son Ocean Duma
doc124,0.2689715325832367,0.06686586886644363,5.384446194511838e-05,0.39248955249786377,0.04252447932958603,5.3836178267374635e-05,5.383407915360294e-05,5.3835501603316516e-05,0.05467378348112106,0.02772373892366886,0.14648200571537018,5.383513052947819e-05,Zerbino et al.,2018,Knowledge Management in PCS-enabled ports an assessment of the barriers
doc125,6.77659991197288e-05,0.1818196177482605,0.15938863158226013,0.08354028314352036,0.08240772038698196,6.776156806154177e-05,0.04061390087008476,6.77608695696108e-05,0.3507324755191803,0.06391103565692902,0.03731529787182808,6.776166264899075e-05,Zerbino et al.,2019,Towards analytics-enabled efficiency improvements in maritime transportation A case study in a medi
